id,judge_score
triviaqa-bf51b235b793fb709fb21256c339420b1cb169f246bccddc,0.2
trec-53612771a03cbf45bb4e4e38231672d293438cd552407f82,0.0
unified_chip2/160205,0.7
qasper-8fa5af6a36dd0b6b73900b2ec6f6e43a652a3e7d2b827a58,0.2
qasper-6ab7a0f094ebc681c85b0bdbf251970c5fc6bc638da5e3b5,0.1
unified_chip2/134993,0.3
passage_retrieval_en-8ef79d61d06b7273cde31281fc54ebdeb77f35f160123b92,0.1
itwgpt4/8372,0.7
itwgpt4/1229,0.7
itwgpt4/8036,0.1
multifieldqa_en-46b15f1200c46251053ec3dfa806dbdf515eb34053a5e0d1,0.3
unified_chip2/57330,0.8
musique-16db4ccc32ee8b04e3daee094ef5e8cfb985a4f0c2c999d5,0.1
unified_chip2/47657,0.9
dolly_15k/general_qa/357,0.6
unified_chip2/64636,0.9
unified_chip2/60759,0.4
dolly_15k/classification/1825,0.7
unified_chip2/36646,0.95
unified_chip2/153946,0.3
triviaqa-b39d599d6159eb68a8c2bb5c37ff808ba865983075f05926,1.0
dolly_15k/general_qa/33,0.9
2wikimqa-cab5465c3f7663e5d72c15a32bc04c8a917dac3c03828814,0.1
unified_chip2/36496,0.9
unified_chip2/83574,0.7
unified_chip2/28031,0.9
itwgpt4/5389,1.0
unified_chip2/79944,0.7
unified_chip2/94005,0.95
itwgpt4/6466,0.1
hotpotqa-0a44085d7963681015a69416470b86da02135ac722d6301b,0.1
passage_retrieval_en-6698ee26737bdad4f7b8e71c8beefeb3eec555650c6ca8b0,0.3
2wikimqa-c1d354f1d1855b21eb3c3cd204d5030080ef9e3c7e4b0195,0.3
itwgpt4/45652,0.6
unified_chip2/96075,0.95
triviaqa-2aeba4671224cfb9640f9bbd24b48b65fb670ec332dd3dd2,0.2
unified_chip2/131236,0.9
itwgpt4/31063,0.3
dolly_15k/general_qa/896,0.9
unified_chip2/107570,0.6
unified_chip2/37281,0.9
itwgpt4/13112,0.7
unified_chip2/114495,0.9
trec-fd0b5fd5f649813292b08b654fce776e997b34c82f845c65,0.0
unified_chip2/125265,0.9
unified_chip2/9369,0.4
qmsum-4c1d7e30e70fa3e70385299f9881e9687a858c96b61389fc,0.0
unified_chip2/102154,0.9
itwgpt4/14283,
multi_news-cad98a082a403a4d23b00bd658ebe9da5d5492c0b7aee6a2,0.0
gov_report-490f14d293ac1c261a07bd50aeac2e86a9e76c726d7883a2,0.0
triviaqa-43685bc8cc3a8130145610c0841816de3d874dea513bab88,0.3
unified_chip2/31514,0.4
itwgpt4/951,0.8
unified_chip2/5057,0.5
unified_chip2/9084,0.9
samsum-6f91e1d2c7e68d45f7a396cc86e746791b71c821d2dd2bdc,0.6
hotpotqa-ce14f5dd15a5819d08a11f04e015e35a6f3640119973f806,0.9
unified_chip2/162117,0.5
passage_count-e92afc1ff29961bc4eba976e990a40abe21bbe90c86c44df,0.3
unified_chip2/72783,0.9
hotpotqa-1a71b5a73ffb21cb52d41e09b1f861748b60f1e59273a080,0.4
qmsum-51129feaa0df6ad32bf998c49a77bcc98b5ea4353ff823a1,
unified_chip2/76602,0.7
passage_retrieval_en-ac2313f556b6b26fc0df273477d62b8e34889e10477ab50a,0.0
unified_chip2/89049,0.9
sharegpt/LLfVKtR_0,0.4
multi_news-9ad3bb9f5aea6c704ffdf6d959a67966b0e67bdcde9ee4af,0.3
unified_chip2/155630,0.9
multi_news-86cc5c31dee93bddcae9bda95f926d8266b6663aafdd82cb,0.3
hotpotqa-e0a5da9581af9a4a573423cbdcf207c5436dc35ff8a9d380,0.1
sharegpt/wd6HfHh_0,
multi_news-db96c336a8ea778dc61902307de617213381344f0b157a00,0.0
unified_chip2/90274,0.5
unified_chip2/100518,0.6
unified_chip2/37455,0.7
unified_chip2/124675,0.4
hotpotqa-6eca7d7affce3375ec084f6356c6fc8ddf75eda0f6a4382f,0.0
unified_chip2/43004,0.7
unified_chip2/90413,0.4
passage_retrieval_en-1f9f1148ab9f65a9a43ff2ca02dcfebfda9dcf59f9fdedb9,0.0
itwgpt4/20037,0.9
multifieldqa_en-e4725ed7b6df9933d5336f79d5c9d1d803a3e475831f1017,0.4
unified_chip2/129649,0.3
unified_chip2/20267,0.9
unified_chip2/105711,0.6
unified_chip2/44104,0.9
hotpotqa-666b2401378aceb59c9a4d6cc75b006f7c6af8a00c7d6f19,0.9
qmsum-fb9ca77d269a3d56b656f5a9a3c497c6374b61fd92066df3,0.0
unified_chip2/34260,0.7
samsum-93fed7486289a18c34997eaf2ef48fb87a98e88e730e0708,0.3
hotpotqa-87fd3f0590498461d595ff1823632c79b66cf313cf55fbb3,0.0
2wikimqa-e5eb5e5215ff4d3f7a036fa1a20699d85cdfb68a7908f086,0.1
trec-be63e2d9490453d1b939ba8f850a386c7828f776df937d8c,0.0
2wikimqa-9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,0.0
unified_chip2/58462,0.5
unified_chip2/39509,0.8
unified_chip2/66043,0.3
itwgpt4/23598,0.3
unified_chip2/128735,0.7
unified_chip2/69166,0.9
unified_chip2/117075,0.9
unified_chip2/76131,0.7
unified_chip2/147471,0.9
qasper-11be2f14f540e957e9797cc962203b8186ca10561228f81f,0.0
unified_chip2/108871,0.5
hotpotqa-4c34b33d7a545c4eba3848d54fc4568fdf186e849897aa6e,0.7
unified_chip2/149050,0.9
2wikimqa-3816f7d8e90a5497a1c0e415bf25218037c690e8e4d0d016,0.9
itwgpt4/33526,0.4
unified_chip2/59661,0.4
unified_chip2/144017,0.3
itwgpt4/13928,0.3
itwgpt4/44287,0.4
multifieldqa_en-101225d103936ad083c5da47c3dce73ce569b62cbaa093bd,
itwgpt4/44032,0.3
narrativeqa-cfc986e72c167c2a8f3bff0498f2f2234bfa038cc8ca9f7f,0.0
qasper-d3dac3676da5685f20bae39814f760368752f5bd8db93500,0.2
narrativeqa-52c910fb919a865d201b4d6a723f624290e2c663d282315a,0.0
unified_chip2/78231,0.9
unified_chip2/110087,0.3
samsum-edf93eb1574ef71bdaff695c16df412be8262ed5b627daeb,0.3
passage_retrieval_en-c2111801350c8ee650693809f47925fb9d1ca6923bd732b4,0.0
unified_chip2/148959,0.4
unified_chip2/95145,0.9
itwgpt4/41583,0.4
multifieldqa_en-4214e20df9d299bae4fb9ba8d1b4792d516812e86960009c,0.2
unified_chip2/160011,0.9
unified_chip2/119382,0.6
unified_chip2/156040,0.9
qasper-14e88916523197e066dbb743339685621db47c4beb503abb,0.1
qasper-0ce1ee7ab0f1557704a9d7f937e6f5182c665687a3e2b0d9,0.9
musique-f1ae33d3867ac32d4bf685be6b8eadd99847853869184186,0.9
unified_chip2/90878,0.9
itwgpt4/19827,0.3
trec-ac4398fc1a1b445d618d926fd6a3ef39a9fea060924a4eac,0.0
samsum-2eba946bb02cd774187fc4ebab19ece079c25fe95f6ba846,0.0
itwgpt4/12666,0.9
unified_chip2/117406,0.7
passage_retrieval_en-d7fbd12606d7a9621c1b13eec68fca66fb00d9fd1910c355,0.9
unified_chip2/16358,0.9
unified_chip2/88814,0.5
dolly_15k/open_qa/2676,1.0
samsum-08218d6182ae58880542773ad86e88dda511567e2044167e,0.3
multi_news-4d3783115f3756945540fe966195e80fcaa62aa7c3e58b4a,0.6
itwgpt4/43067,0.7
hotpotqa-228572a285ddcbb4947f362c07531238d1eec58e0fe0cfc6,0.3
2wikimqa-0f629fbc7a6c3689ee9771af3aa81400674e673f11d47f2d,0.3
unified_chip2/102718,0.9
qmsum-9035e6ef4a0e54ae451cfe04f315c2ddfc6f84ca98946844,
unified_chip2/164547,0.4
dolly_15k/brainstorming/1269,0.2
narrativeqa-c22368c99a8cf7d7a3a2bc96d1faeffd21403576f605519b,0.0
passage_count-f992bb1fef804aaf1b823f12ca939aa13270e79a060135f8,0.0
unified_chip2/55122,0.8
unified_chip2/160329,0.3
qasper-168484fbdc83fc2e0c374e1d92ed08edca0c33669cd88a33,
passage_count-6188ef2983f3f445bd91485f00e29bf2a27d97a6cb574cc7,0.0
unified_chip2/133891,0.9
itwgpt4/46692,0.4
gov_report-99f4c9b3ae17f0f11db1ec1965778c695a021407717a969a,0.4
multi_news-eaa81a89e0cd98188339f02482df2c273f0bc1257f1c4a66,0.4
musique-afd66c76fbcbd6fd65cfccf021882c773e57478071afaa65,0.1
unified_chip2/116007,0.95
sharegpt/cwcy3Yi_0,0.4
unified_chip2/49008,0.4
unified_chip2/70640,0.6
unified_chip2/133522,0.9
unified_chip2/96286,0.9
dolly_15k/classification/1263,0.0
multifieldqa_en-bda4a6b251a601b7f7f956f298b59d8e99993845c1eaf7d6,0.1
qmsum-5232371dffc5324538cb1af33768bc22511b4ba0967ac9a2,0.3
2wikimqa-c8fd8db4d295aef41a9434299a8eeffb9af5e2bbcde4f13a,0.7
unified_chip2/66426,0.9
itwgpt4/1279,0.3
gov_report-ff5d156dbe5573a39111878520f208567e4c0d6dfe1a2767,0.2
unified_chip2/6390,0.9
dolly_15k/classification/946,0.4
unified_chip2/130698,0.7
unified_chip2/105520,0.3
itwgpt4/13855,0.9
qasper-57de270868df43af983000c70076588676aaf9bfb5fbfca5,0.1
unified_chip2/27010,0.4
unified_chip2/52405,0.4
trec-e9b5249c001ca9eab599bc3ddfd315d790726d9c147ce018,0.0
itwgpt4/35311,0.2
unified_chip2/80300,0.6
unified_chip2/2873,0.95
passage_retrieval_en-4f0b9312db54583bf58e3429e594af423bad5564e61e5a91,0.1
trec-eb260c330bdf871051d27c5e3caa4a7818cd13c10ccdaab0,0.0
unified_chip2/28771,0.4
unified_chip2/128758,0.6
unified_chip2/35656,0.9
unified_chip2/73754,0.4
dolly_15k/open_qa/1818,0.9
unified_chip2/38074,0.9
samsum-4a4c7c55c7fb1952ff95cbf97499ae21eb93ff1c37e68458,0.4
trec-4d1366f1fced7b09378075ac467aa21626822e7fd875aad7,0.0
unified_chip2/114005,1.0
unified_chip2/108387,0.9
unified_chip2/49579,0.9
passage_retrieval_en-217dd9395f0fd6ad9ca2520ab3e1688a89832450c291b7ec,0.1
dolly_15k/general_qa/1153,0.9
unified_chip2/87727,0.8
qmsum-26341aee783d9a99e9ded367172975abf2f39d62d8fbf62e,0.2
unified_chip2/53322,0.9
unified_chip2/37622,0.4
unified_chip2/4405,0.3
unified_chip2/103601,0.6
unified_chip2/88947,0.6
samsum-a628944c1cae7d72a92d89e86340c708a6741c38af83dba6,0.4
triviaqa-1f273fc7790ace52010907475860f709f29586961abf7abc,0.2
qmsum-b83d7e101f2aab9b4ebf02f02ccd41dca171191be9ef5cd6,0.0
unified_chip2/159313,0.9
itwgpt4/31052,0.2
multi_news-676c95b1b4d773fc7ada84cef6392d0ce2fe2e29c50f4880,0.4
unified_chip2/111717,0.9
dolly_15k/general_qa/751,0.2
unified_chip2/34454,0.7
trec-2ad3442ea8cc11e6ff1aff960d9f94702c1d2f74e56276ed,0.0
unified_chip2/73229,0.2
gov_report-a61971d6aebb74ace0e7c436c66e24d408c7bad423b95877,0.3
itwgpt4/11064,0.4
unified_chip2/70571,0.4
hotpotqa-de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,0.1
unified_chip2/17714,0.2
unified_chip2/60305,0.1
dolly_15k/brainstorming/889,0.8
unified_chip2/46619,0.4
unified_chip2/89643,0.9
multi_news-aedb655320f6a23ffbcaeb9f4c504674e467e678e30bb8e7,0.4
musique-4c114f84ca41284c0845705943adc10b70a4fd3e8d0ca295,0.1
itwgpt4/35402,0.0
unified_chip2/140391,0.9
unified_chip2/112506,0.6
itwgpt4/7523,0.4
unified_chip2/53310,0.8
unified_chip2/113627,0.8
unified_chip2/85415,0.9
unified_chip2/131338,0.4
musique-30dac2419bdedc98a7dac06e6d4c8046262c2d0197c2b7f9,0.1
triviaqa-f2c71478592e6ac503da9f5b6dac26caa0d746be47913209,0.2
unified_chip2/165260,0.7
2wikimqa-977f59ef09f7cc4ad6c71fc18d8b60e818e07a43cd7bee92,0.3
musique-64219602b22a98429c3bc6a9c49ae282dd39e6a1b29debe7,0.8
unified_chip2/89400,0.9
2wikimqa-e8c2e5c8d393b186e21c75788f7e93efeaef12a9c44880d9,0.1
trec-729b220cc22edaa8183925bcf721e5cb9db1c61757a3db65,0.1
unified_chip2/163674,0.7
multi_news-1f080355f909b1c7ef74d2cffc643736903edcab65b66505,0.0
passage_retrieval_en-025e40d553c40d2560f0af55973b6a8308edfce5a5bc3988,0.2
itwgpt4/21471,0.9
unified_chip2/49653,0.9
unified_chip2/1231,1.0
samsum-e3438ab42d3cc8239d1e19c8368ad851df9cdf88b15fd6ec,0.3
unified_chip2/101663,0.9
unified_chip2/124530,0.9
dolly_15k/brainstorming/221,0.5
passage_count-cc350d0c2d864c38ff76f5a8e30390e7067d69bbeb37d484,0.3
itwgpt4/24464,0.5
multifieldqa_en-edbbdb9727c3a51310d24895d08c5a90673cb9d514770878,0.1
unified_chip2/13549,0.6
itwgpt4/35823,0.5
unified_chip2/159964,0.9
unified_chip2/16083,0.9
unified_chip2/138198,0.6
unified_chip2/70871,0.8
unified_chip2/157201,0.8
itwgpt4/1810,0.4
unified_chip2/96768,0.8
unified_chip2/119186,0.9
itwgpt4/7009,0.4
dolly_15k/brainstorming/690,0.9
samsum-6639f8b07ae8761c9db13f6b856392a0040f97b39ef62095,1.0
unified_chip2/115643,0.9
unified_chip2/148055,0.9
triviaqa-868e2d4a1077705a5eb4fba78c32bcdd68fab1fe9b878ac0,1.0
unified_chip2/6327,1.0
passage_count-8a0a6aa8040fdf340eeeca42130b8f3ad6b1989ffc3bea02,0.0
unified_chip2/65524,0.4
musique-34145b6ab1de0faafa932494ca91bdfdf740ba41ecb21879,0.3
unified_chip2/59241,0.9
itwgpt4/11798,0.9
trec-c4322f6a42e09bc70c2ef215a9fe275ae0049307e6411eb9,0.0
dolly_15k/open_qa/2707,0.9
samsum-95d0c2004805a0f406b92cd01b11b761424dc313c2140a4a,1.0
musique-2b182c3ce4bb7bb2c28fc1f86d7a76591488e7d2aef1bb35,0.4
unified_chip2/101810,0.8
unified_chip2/141099,0.3
unified_chip2/126928,0.6
unified_chip2/85030,0.7
samsum-3d57887e9bb04d7648a0091d39175cc3acd3b4c1d5e8d98b,0.3
itwgpt4/4453,0.7
unified_chip2/148095,0.9
unified_chip2/29917,0.9
samsum-694acb099ad12bae7161cf4ac8d7fb920d6de7ce1857a246,0.3
unified_chip2/128275,0.9
unified_chip2/163339,0.7
itwgpt4/8096,0.4
musique-b5e26a0b0703d3a7b6b9ae4fd8627043ee84005137f515cd,0.1
unified_chip2/30777,0.3
unified_chip2/82789,0.4
itwgpt4/9205,0.3
sharegpt/KdWqg5G_12,0.3
unified_chip2/138434,0.9
unified_chip2/38830,0.9
passage_retrieval_en-8b64051664cb901d9bdb2496f545d7eee2afc4104b2cd70e,0.1
itwgpt4/16100,0.9
unified_chip2/54569,0.9
trec-bb85a9ba81c5b2b43f42e74124bbdab7c367d48b11ccd4f4,0.0
itwgpt4/25124,0.4
itwgpt4/42162,0.2
unified_chip2/9381,0.9
narrativeqa-ef34f858c45b105916d82027347c397ca58151b0a6bd37aa,0.0
gov_report-c2a4cfdac819a761d81184d9708cd683900944d37dbc8696,0.1
unified_chip2/99809,0.9
itwgpt4/48435,0.2
samsum-11825be04e419a923b7c16aa952f5391c60383b6935f1fd4,0.3
multi_news-7c4f58113b9b838456012c409f26c4bd7060c7e8585dbcbb,0.0
itwgpt4/9731,0.5
unified_chip2/23408,0.9
trec-ac63cf847f670d41f854b5561b2c41d63f6d497ae6efe15b,0.0
unified_chip2/150377,0.9
dolly_15k/information_extraction/386,0.9
dolly_15k/brainstorming/1516,0.8
itwgpt4/41410,0.3
unified_chip2/85255,0.8
unified_chip2/22470,0.9
itwgpt4/3499,0.4
unified_chip2/102783,1.0
passage_count-0beb077645bfee160e3f0b40bf7a19b9aa480e0950ae1162,0.0
passage_count-49688f794076e4d61ba3397760c5f260d66694a6dda193e6,0.3
unified_chip2/79588,0.9
triviaqa-54715ac96ba2fdbed90e2a2ce49fc17dbdb91d69a6002ad1,0.3
triviaqa-d9993993a543f83b052c9db2ad6639eb12802f0c081cd753,0.1
sharegpt/rSSItD1_0,0.3
passage_count-2ade63409932742e2f7c179dc1557bea1a1d7f9f69a06298,0.7
itwgpt4/42962,0.9
unified_chip2/83831,0.8
unified_chip2/102706,0.3
unified_chip2/73074,0.4
unified_chip2/102210,0.4
triviaqa-5e0420073206a3200666273ef9fc27d94847a74c9d22d1ed,0.1
unified_chip2/156619,0.7
itwgpt4/4165,0.3
sharegpt/Cgb1Kz7_0,0.7
unified_chip2/9901,0.6
unified_chip2/33207,0.8
qmsum-258860cc786e5e89c823930f595e21ad186870b10f3f46d5,
itwgpt4/1595,0.3
musique-bb809fb19df4d4c9b91facb813364d3590aeee692296fcfd,0.7
passage_retrieval_en-c57907e42f244e15eb8010bee58219db030e3d94e1b8152a,0.0
narrativeqa-0bf1995158cbf08134d5dc15475c27f38b3ab5441c422419,0.0
unified_chip2/135215,0.7
multifieldqa_en-690d6407b1ef9f8d373370bbcb02f7ecf198379774101140,0.2
unified_chip2/97833,0.8
unified_chip2/111461,0.7
unified_chip2/103736,0.9
itwgpt4/50496,0.9
qasper-9c415874c0c9fba5d1111bf3d9cb379fcbeff17fcccb560a,0.5
unified_chip2/80802,0.5
passage_retrieval_en-7d40e1fda479442b3036ee0eac74bfc78fb55f2078e861c1,0.1
itwgpt4/7092,0.3
itwgpt4/44496,0.7
dolly_15k/open_qa/2351,0.6
unified_chip2/154837,0.6
gov_report-d4f5454b64bf353d6cb971ab69def4910ee970b07733fe60,0.1
unified_chip2/13464,0.9
musique-64bae1eefc192258c2e5d8ecab71b8a02fc5a3d104c0fc21,0.3
gov_report-0a835927d5d2333bd2525d5f599e81781d951896cc64ad49,0.2
unified_chip2/6553,0.95
unified_chip2/3869,0.9
unified_chip2/163317,0.6
unified_chip2/142279,0.9
unified_chip2/146309,0.7
qmsum-7fb01a4aefc5e0620242bb052bbbb3b3a044e2a51de76db5,0.3
dolly_15k/general_qa/720,0.9
itwgpt4/43851,0.3
unified_chip2/21911,0.8
qasper-981e544c9c90888f266707622e41e2c06b1b9b8ce6af525f,0.4
unified_chip2/160640,0.6
unified_chip2/4511,0.9
itwgpt4/40892,0.2
multifieldqa_en-aeb6cb26b11fc386727a529761d9d233ec7ba8dea9800b0f,0.1
gov_report-c4ab4348f446ef7a62ecfabeda590f9b4b94f3680c136037,0.2
musique-7478cc3ae7b060de1b7b2a1c61c1354a0b6a822b61349cad,0.0
unified_chip2/149917,0.7
multi_news-18e338848390140808eded1006b81aaa4159051658380680,0.6
itwgpt4/36883,0.3
itwgpt4/45775,0.6
itwgpt4/45933,0.3
itwgpt4/49760,0.9
itwgpt4/738,0.4
trec-246234b8bd50080971f652b2b0e5735f3762aa514eb2e032,0.0
unified_chip2/114006,0.9
unified_chip2/105272,0.9
unified_chip2/128300,0.9
unified_chip2/94212,0.3
itwgpt4/37332,0.4
unified_chip2/30692,0.7
unified_chip2/147125,1.0
itwgpt4/38993,0.4
unified_chip2/85224,0.9
unified_chip2/122904,0.9
unified_chip2/55933,0.9
itwgpt4/30648,0.5
unified_chip2/75422,0.9
2wikimqa-9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,0.1
passage_retrieval_en-e654444bd1544d0766b1afdadc34615218d2267268b18e69,0.0
itwgpt4/5925,0.3
unified_chip2/7628,0.9
unified_chip2/58378,0.9
itwgpt4/38588,0.1
hotpotqa-60ec93a22fbcb65eeadd9f1d2b3c8e4ed44d3a2c4285b168,0.9
passage_count-3a6e7bf1a8667e8e50f087da1595baa64454d442a1a5b13b,0.0
gov_report-8b4549b580441e95fa54e11cc68671baf1466b257a88c444,0.1
itwgpt4/38895,0.4
unified_chip2/136675,0.9
unified_chip2/136998,0.8
unified_chip2/136267,0.9
gov_report-38a5830e9f6eb481ec9b4eb23eb5204a6f3d51831fdb2845,0.0
multi_news-4fa82967bc98a888bd0399cb741555758892ec4316d2bdf1,0.1
itwgpt4/49772,0.4
unified_chip2/99716,0.9
itwgpt4/20024,0.9
unified_chip2/64296,0.7
unified_chip2/141007,0.7
itwgpt4/36389,0.7
2wikimqa-3ee59c959e64a29c8a30263816ad47b76ffab36e5b8859ee,0.4
hotpotqa-f5ca9a0360773900f848072d3d7c63034922bdd0e6925e64,0.3
samsum-a1518985bae2f9526d5abfdfce426e102cec7bb94bf8210b,0.1
unified_chip2/44237,0.9
unified_chip2/44904,0.7
unified_chip2/58672,0.1
unified_chip2/9000,0.8
unified_chip2/165611,0.9
musique-096c9e28af3c91a52463c424203181b2a9c114c3b782dbf5,0.9
dolly_15k/brainstorming/1007,0.8
multi_news-87539dc9e35cf94ea5f148dc8b4bed8111d6df1edfb2c283,0.0
trec-6c5121b0b6fd45c4c437d96cad36c46dffa122fabb7cf8eb,0.0
itwgpt4/41154,0.2
unified_chip2/49364,0.7
2wikimqa-bcd3d700ef14d9a1f6b766c5d185b43ac8f3b7feffd4732f,0.6
multifieldqa_en-c18fe208b75f8f5b4214e2cb17420d75bf525e176e425fc0,
unified_chip2/74046,0.5
unified_chip2/101055,0.9
passage_count-caadc4f6cb84112de819ef9e101db674e3367c7902d20285,0.2
unified_chip2/27119,0.3
unified_chip2/12344,0.3
unified_chip2/9567,0.4
passage_count-953817f5c3c305e2c6fad14cdbec07a036e2303d03e6c7cb,0.3
itwgpt4/2801,0.9
sharegpt/OUlljO8_0,0.8
unified_chip2/56305,0.8
itwgpt4/14676,0.2
unified_chip2/135998,0.9
unified_chip2/135187,0.9
unified_chip2/49632,0.4
unified_chip2/101429,0.95
unified_chip2/26773,0.5
unified_chip2/6916,0.2
trec-258eac8ce0c51298894895f7e29dafecfbf9f3064de5fa3c,0.0
unified_chip2/9469,0.9
unified_chip2/44631,0.4
2wikimqa-33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,0.1
dolly_15k/classification/1858,0.4
unified_chip2/64369,0.9
unified_chip2/96510,1.0
itwgpt4/23445,0.4
unified_chip2/37690,0.9
unified_chip2/138396,0.95
unified_chip2/118904,0.4
dolly_15k/open_qa/75,0.8
unified_chip2/151002,0.6
unified_chip2/53604,0.6
unified_chip2/139715,0.8
2wikimqa-bc596d2ebcd25e79ca9cd689e50746e42e9a6fc579afc683,0.3
unified_chip2/11839,0.9
dolly_15k/open_qa/3170,0.6
unified_chip2/70459,0.9
unified_chip2/690,0.7
unified_chip2/162247,0.5
multifieldqa_en-79ffdceb9859803e365c3de5d24c187ed06b15f04d04ae6a,0.1
unified_chip2/102994,0.3
dolly_15k/open_qa/2251,0.3
itwgpt4/4174,0.7
unified_chip2/60946,0.7
dolly_15k/brainstorming/714,0.9
dolly_15k/open_qa/912,0.4
musique-51cd91435004d29ca0defa249c04567792bba4ae689bcaff,0.1
unified_chip2/160268,0.7
unified_chip2/148540,1.0
unified_chip2/95773,0.9
unified_chip2/153747,0.9
unified_chip2/86375,0.95
unified_chip2/146633,0.7
unified_chip2/114841,0.3
unified_chip2/161061,0.4
unified_chip2/150319,0.9
2wikimqa-fac1e789f954097c329b2709c591f0b35841438b14d08784,0.0
unified_chip2/105429,0.9
itwgpt4/5353,0.3
itwgpt4/28031,0.4
triviaqa-a76d6efca6c7f441949a1d0773716e73ca61720ddebe4444,0.1
itwgpt4/36293,0.5
unified_chip2/48264,0.3
itwgpt4/22561,0.7
qasper-32e71ab83380bf828bc42ff6e76f4e8ae42d356a6988a79c,0.8
unified_chip2/114221,0.2
triviaqa-797d9c3b6d2e3cff2015e914b6d110260df674aa2df7c9df,0.0
unified_chip2/28641,0.9
trec-97cf3ad59a0cc47dc987e51c39efd282b16022bf1e86c30e,0.0
unified_chip2/158987,0.4
trec-9b1ca10af60da00beb5467500cf4c2b2c385c81c16593650,0.0
itwgpt4/48396,0.4
qasper-3dd2d62c046f3b559c34003f570ed35211000500b8f0145f,0.1
itwgpt4/3825,0.9
unified_chip2/1656,0.9
unified_chip2/139919,0.4
hotpotqa-e4df9576e5cd102024e81baf94a43325335d0ba2d8892041,1.0
passage_retrieval_en-fcf11100a7ddc8a3fca921373c164992fa4c21169243ba09,0.0
unified_chip2/155776,0.9
unified_chip2/35616,0.7
passage_retrieval_en-b10a218e6b73efe51ffaf96211a359d3d123ea26b7379945,0.2
sharegpt/MXm09E5_0,0.9
unified_chip2/121364,0.9
hotpotqa-e54d1e07a1fc2ce2afdf7e75f79561d8fe0abd22f4d8bd53,0.3
unified_chip2/38140,0.1
itwgpt4/32087,0.7
passage_retrieval_en-49f9a53049c97cefa8b6eb1dffd6b7754e35ed316a87f77a,0.0
itwgpt4/9814,0.7
itwgpt4/33278,0.4
gov_report-eaf2acd9c4a757fefc0b0933bd274cccefa900eb9790f6aa,0.2
gov_report-5708feab96b741f84e0dba83cac3823b2215724702382865,0.2
itwgpt4/51446,0.1
unified_chip2/53500,0.4
unified_chip2/9391,0.8
unified_chip2/22677,0.9
itwgpt4/18086,0.6
unified_chip2/16557,0.9
unified_chip2/5989,0.9
hotpotqa-f536646dd72a8a4f5ebddec61a67b8319dc9187d47bb7fc6,0.0
unified_chip2/78582,0.3
unified_chip2/2245,0.7
musique-0b0d46b9b937c43da535ef8109b75a460051e57f97a3f7a2,0.1
itwgpt4/18007,0.7
unified_chip2/117947,0.8
unified_chip2/129350,0.7
itwgpt4/10288,0.9
unified_chip2/155225,0.8
unified_chip2/19887,0.3
qasper-f4aa62dcbb2bac20bc9ef1361ad811d6822f66df83f0930d,0.1
itwgpt4/25615,0.7
narrativeqa-e4763b2d20ad1b86e79d853759b3c68636b69b8fc58c9a5e,0.0
unified_chip2/43382,0.7
unified_chip2/76400,0.6
unified_chip2/10452,0.9
dolly_15k/open_qa/1484,0.9
unified_chip2/81525,0.4
itwgpt4/13114,0.6
qmsum-8579ec587c40c2c562a4cf69c8eddcb9133b1bdacf585d15,0.0
unified_chip2/149748,0.8
unified_chip2/33121,0.8
itwgpt4/27094,0.2
unified_chip2/87942,0.7
unified_chip2/54192,0.6
unified_chip2/43130,0.7
unified_chip2/134014,0.7
hotpotqa-bb5fb55b76b2e47a59f48907aca9db96fafabd5b874e83cf,0.0
unified_chip2/60159,0.4
unified_chip2/110650,0.9
dolly_15k/classification/967,0.6
unified_chip2/84015,0.9
qmsum-23625b932c93b52caf7504ee1a134d53a4096dc59744d759,
dolly_15k/open_qa/3539,0.95
unified_chip2/117434,0.9
unified_chip2/125439,0.3
unified_chip2/83858,0.4
unified_chip2/150280,0.4
unified_chip2/34905,0.4
gov_report-c325a40777333d0e9c79489ab40a509f45e261d2054ea3d7,0.1
unified_chip2/2792,0.9
unified_chip2/13940,0.6
unified_chip2/157576,0.9
narrativeqa-68fc4dee839213b5259d41718909195c2f5274665bc18036,0.1
unified_chip2/52268,0.9
unified_chip2/136138,0.7
passage_retrieval_en-2db15acab1b3ee478922a99301133b12c76b6f27fdc6978d,0.0
passage_retrieval_en-38535734e1dd896f23cf5caf3b2b373818c7faa010cf0732,0.4
unified_chip2/91103,0.9
passage_count-4ae00c1696876fc0330cbcda613a68a8d7076675018b9c5e,0.2
unified_chip2/158249,0.6
unified_chip2/19291,0.4
dolly_15k/general_qa/1869,0.1
unified_chip2/86724,0.3
unified_chip2/63952,0.9
unified_chip2/104641,0.9
samsum-6cff321157590b5b89fe2dfa6eb07eaa341cf96fe4f90261,0.3
unified_chip2/5949,1.0
unified_chip2/151625,0.7
qasper-65e11f98300887fc3b0d3912db406f8d8825d3f61c7a12a2,0.7
passage_retrieval_en-8d1e79473f3ff6fe67845f454565e353309b7d0edbfdf068,0.2
unified_chip2/13117,0.6
musique-a4d8d097bd76b3030a954d9943fd96cdbb51393ce75c43a5,0.3
sharegpt/ZCwqWQT_0,0.9
unified_chip2/62455,0.7
